TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;COD_PARQUE;PRED_ETNICA;P_S3P9;P_S3P10;P_S3P11;P_S3P12;P_S3P13;P_S3P14;P_S4P15;P_S4P16;SNH;SNM;SN9;P_S4P21;SJH;SJM;SJ9;S05_TENENCIA;P_S5PAUTOS;P_S6P43;P_S6P44;P_S6P52_SPA02;P_S6P52_SPA04;P_S6P52_SPC20;P_S6P52_SPC21;P_S6P52_SPC22;P_S6P52_SP99;P_S6P61_SP1;P_S6P61_SP2;P_S6P61_SP3;P_S6P61_SP4;P_S6P61_SP5;P_S6P61_SP6;P_S6P61_SP7;P_S6P61_SP8;P_S6P61_SP9;P_S6P61_SP10;P_S6P61_SP11;P_S6P62;P_S6P65;P_S6P66;P_S6P67;P_S6P68;P_S6P69_SP1;P_S6P69_SP2;P_S6P69_SP3;P_S6P69_SP4;P_S6P69_SP5;P_S6P69_SP6;P_S6P69_SP7;P_S6P70_SPA02;P_S6P70_SPA04;P_S6P70_SPC20;P_S6P70_SPC21;P_S6P70_SPC22;P_S6P70_SP99;P_S6P71;P_S6P72;P_S6P76_SP1;P_S6P76_SP2;P_S6P76_SP3;P_S6P76_SP4;P_S6P76_SP5;P_S6P76_SP6;P_S6P76_SP7;P_S6P76_SP8;P_S6P77_SP1;P_S6P77_SP2;P_S6P77_SP3;P_S6P77_SP4;P_S6P77_SP5;P_S6P77_SP6;P_S6P77_SP7;P_S6P77_SP8;P_S6P77_SP9;P_S6P77_SP10;P_S6P77_SP11;P_S7P78;P_S7P79_SP1;P_S7P79_SP2;P_S7P79_SP3;P_S7P79_SP4;P_S7P79_SP5;P_S7P79_SP6;P_S7P80_SP1;P_S7P80_SP2;P_S7P80_SP3;P_S7P80_SP4;P_S7P81_SP101;P_S7P81_SP112;P_S7P81_SP99;P_S7P82;P_S7P83A;P_S7P83B;P_S7P83C;P_S7P83D;P_S7P83E;P_S7P83F;P_S7P84A;P_S7P84B;P_S7P84C;P_S7P84D;P_S7P84E;P_S7P84F;P_S7P85B;P_S7P86;P_S7P87_SP1;P_S7P87_SP2;P_S7P87_SP3;P_S7P87_SP4;P_S7P87_SP5;P_S7P88;P_S7P89A;P_S7P89B;P_S7P89C;P_S7P89D;P_S7P89E;P_S7P89F;P_S7P90;P_S7P91_SP1;P_S7P91_SP2;P_S7P91_SP3;P_S7P91_SP4;P_S7P91_SP5;P_S7P92A;P_S7P92B;P_S7P93A;P_S7P93B;P_S7P94;P_S7P95;P_S7P101;P_S7P102A;P_S7P102B;P_S7P102C;P_S7P102D;P_S7P102E;P_S7P102F;P_S7P102G;P_S7P102H;P_S7P102I;P_S7P102J;P_S7P102K;P_S7P102L;P_S7P103_SP1;P_S7P103_SP2;P_S7P103_SP3;P_S7P103_SP4;P_S7P103_SP5;P_S7P104;P_S7P105;P_S7P106A;P_S7P106B;P_S7P106C;P_S7P106D;P_S7P106E;P_S7P106F;P_S7P106G;P_S7P106H;P_S7P106I;P_S7P106J;P_S7P106K;P_S7P106L;P_S7P106M;P_S7P106N;P_S7P106O;P_S7P106P;P_S7P106Q;P_S7P106R;P_S7P106S;P_S7P106T;P_S8P107;P_S8P108_SP1;P_S8P108_SP2;P_S8P108_SP3;P_S8P108_SP4;P_S8P108_SP5;P_S8P108_SP6;P_S8P109;P_S8P110;P_S8P111_SP1;P_S8P111_SP2;P_S8P111_SP3;P_S8P111_SP4;P_S8P112_SP1;P_S8P112_SP2;P_S8P112_SP3;P_S8P112_SP4;P_S8P112_SP5;P_S8P112_SP6;P_S8P112_SP7;P_S8P112_SP8;P_S8P112_SP9;P_S8P112_SP10;P_S8P112_SP11;P_S8P112_SP12;P_S8P112_SP13;P_S8P112_SP14;P_S8P112_SP15;P_S8P112_SP16;P_S8P112_SP17;P_S8P112_SP18;P_S8P113;P_S8P113A;P_S9P117;P_S10P121;P_S11P124_SP1;P_S11P124_SP2;P_S11P124_SP3;P_S11P124_SP4;P_S11P124_SP5;P_S11P124_SP6;P_S11P124_SP7;P_S11P124_SP8;P_S11P124_SP9;P_S11P124_SP10;P_S11P124_SP11;P_S11P125_SP1;P_S11P125_SP2;P_S11P125_SP3;P_S11P125_SP4;P_S11P125_SP5;P_S11P125_SP6;P_S11P125_SP7;P_S11P125_SP8;P_S11P125_SP9;P_S11P125_SP10;P_S11P125_SP11;P_S11P125_SP12;P_S11P126_SP1;P_S11P126_SP2;P_S11P126_SP3;P_S11P126_SP4;P_S11P126_SP5;P_S11P126_SP6;P_S11P126_SP7;P_S11P126_SP8;P_S11P126_SP9;P_S11P127_SP1;P_S11P127_SP2;P_S11P127_SP3;P_S11P127_SP4;P_S11P127_SP5;P_S11P127_SP6;P_S11P127_SP7;P_S11P127_SP8;P_S11P127_SP9;P_S11P127_SP10;P_S11P127_SP11;P_S11P128;P_S11P129_SP1;P_S11P129_SP2;P_S11P129_SP3;P_S11P129_SP4;P_S11P129_SP5;P_S11P129_SP6;P_S11P129_SP7;P_S11P129_SP8;P_S11P129_SP9;P_S11P129_SP10;P_S11P130_SP1;P_S11P130_SP2;P_S11P130_SP3;P_S11P131_SP1;P_S11P131_SP2;P_S11P131_SP3;P_S11P131_SP4;P_S11P131_SP5;P_S11P131_SP6;P_S11P131_SP7;P_S11P131_SP8;P_S11P131_SP9;P_S11P131_SP10;P_S11P131_SP11;P_S11P131_SP12;P_S11P131_SP13;P_S11P131_SP14;P_S11P131_SP15;P_S11P132_SP1;P_S11P132_SP2;P_S11P132_SP3;P_S11P132_SP4;P_S11P132_SP5;P_S11P133_SP1;P_S11P133_SP2;P_S11P133_SP3;P_S11P133_SP4;P_S11P133_SP5;P_S11P133_SP6;P_S11P133_SP7;P_S11P133_SP8;P_S11P133_SP9;P_S11P133_SP10;P_S11P134_SP1;P_S11P134_SP2;P_S11P134_SP3;P_S11P134_SP4;P_S11P134_SP5;P_S11P134_SP6;P_S11P134_SP7;P_S11P135;P_S11P135A_SP1;P_S11P135B1;P_S11P135C1;P_S11P135A_SP2;P_S11P135B2;P_S11P135C2;P_S11P135A_SP3;P_S11P135B3;P_S11P135C3;P_S11P135A_SP4;P_S11P135B4;P_S11P135C4;P_S11P135A_SP5;P_S11P135B5;P_S11P135C5;P_S11P135A_SP6;P_S11P135B6;P_S11P135C6;P_S11P135A_SP7;P_S11P135B7;P_S11P135C7;P_S11P135A_SP8;P_S11P135B8;P_S11P135C8;P_S11P135A_SP9;P_S11P135B9;P_S11P135C9;P_S11P135A_SP10;P_S11P135B10;P_S11P135C10;P_S11P135A_SP11;P_S11P136;P_S11P136A;P_S11P136B_SP1;P_S11P136B_SP2;P_S11P136B_SP3;P_S11P136B_SP4;P_S11P136B_SP5;P_S11P136B_SP6;P_S11P136B_SP7;P_S11P136B_SP8;P_S11P137_SP1;P_S11P137_SP2;P_S11P137_SP3;P_S11P137_SP4;P_S11P137_SP5;P_S11P137_SP6;P_S11P137_SP7;P_S11P137_SP8;P_S11P137_SP10;P_S11P137_SP11;P_S11P138;P_S11P138A;P_S11P138B;P_S11P139;P_S11P139A;P_S11P139B;P_S11P140;P_S11P141;P_S12P142;P_S12P143;P_S12P144;P_S12P145;P_S12P146;P_S12P147;P_S12P148;P_S12P149;P_S12P150A;P_S15P158;P_S15P158A;P_S15P158B;TIPO_UC
1;170;08;08606;03850001;040080507;08606014;;6;1;1;1;1;1;2;1;2;1;1;;;;;;2;32962.06911;2;2;;;;;;;;;;;;;;;;;;1;1;21394.477508;2;0;;;;;;;;;;;;;;;2;1;1;;;;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;1;0;15;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;1;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;4;2;2;4;2;2;2;1;21394.477508;0;0;4587.4461485;5759.71453;0;875.54144555;344.88947794;32962.06911;1;1;5;1
1;170;08;08606;03850001;040081038;08606008;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;129240.38668;2;2;;;;;;;;;;;;;;;;;;1;1;71585.194931;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;;;;;;;;1;;1;1;;1;3;1;0;2;0;1;21;1;5;2;13;13;75;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;3;0;1;0;0;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;12;2;71585.194931;0;0;34996.944811;22658.246934;0;0;0;129240.38668;1;0;0;1
1;170;08;08606;03860001;040080511;08606014;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;36608.452441;2;2;;;;;;;;;;;;;;;;;;1;1;25560.804922;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;0;1;1;1;0;;1;;;1;1;;1;2;1;1;0;0;0;6;2;1;0;3;2;5;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;1;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;4;2;25560.804922;0;0;4325.7145252;6549.9742461;0;24.71070126;147.24804574;36608.452441;1;1;2;1
1;170;08;08606;03860001;040081039;08606008;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;129367.12676;2;2;;;;;;;;;;;;;;;;;;2;1;67828.278768;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;2;2;0;0;0;0;5;1;0;0;4;2;25;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;3;2;67828.278768;0;0;38832.022431;22706.825561;0;0;0;129367.12676;0;0;0;1
1;170;08;08606;03870001;040081036;13873000;;7;1;2;1;1;1;2;1;1;1;;;;;;;99;131097.68268;2;2;;;;;;;;;;;;;;;;;;1;1;102107.8688;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;1;1;0;0;0;0;7;3;0;0;4;2;25;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;3;2;1;;;;;;;;;1;;;;;;;;;;;;;1;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;1;;;;;;;;;;1;1;0;0;0;0;20;1;102107.8688;0;0;28957.663;0;0;32.150884152;0;131097.68268;0;0;0;1
1;170;08;08606;03880001;040081035;13873000;;6;1;1;1;1;1;2;1;1;1;;;;;;;1;127277.21974;1;2;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;2;0;1;55260.33448;1;;;;;;;;;1;;;;6;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;2;2;0;0;0;0;5;2;0;0;3;2;12;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;1;74666.963877;0;0;2876.1396417;49734.116221;0;0;0;127277.21974;1;1;1;1
1;170;08;08606;03890001;040080519;08606014;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;30670.913397;2;2;;;;;;;;;;;;;;;;;;1;1;21475.974446;2;0;;;;;;;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;1;;;;;;;;;;;;;1;;;;1;1;1;;;;1;;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;4;2;21475.974446;0;0;3683.3961615;5486.8331261;0;24.709663345;0;30670.913397;1;0;0;1
1;170;08;08606;03890001;040080652;13873000;;6;1;2;1;1;2;2;1;3;3;;;;;;;1;130324.52534;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;43430.793346;;;1;;;1;;;;1;;;;3;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;7;4;2;0;1;1;28;3;2;0;23;16;112;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;2;2;0;0;1;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;10;1;43430.793346;0;0;57604.869125;29288.862868;0;0;0;130324.52534;1;0;0;1
1;170;08;08606;03900001;040080515;08606014;;6;1;2;1;1;2;2;1;2;2;;;;;;;1;40796.1954;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;20093.657177;;;1;;;;;;;1;;;;12;2;1;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;1;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;4;2;20093.657177;0;0;14136.781065;6545.4660115;0;20.291146281;0;40796.1954;1;0;0;1
1;170;08;08606;03900001;040080653;13873000;;6;1;2;1;1;2;2;1;2;1;1;;;;;;1;157075.0808;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;46410.463906;;;1;;;1;;;;1;;;;3;2;1;1;;;;;;;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;3;2;0;0;1;1;14;1;2;6;5;8;50;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;3;2;0;1;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;12;2;46410.463906;0;0;72968.7265;37695.89039;0;0;0;157075.0808;0;0;0;1
1;170;08;08606;03910001;040080513;08606014;;6;2;2;1;1;2;2;1;1;1;;;;;;;1;43747.679426;2;2;;;;;;;;;;;;;;;;;;1;1;30665.16665;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;1;1;;;;1;;;;1;;;1;1;;1;6;1;2;1;2;1;26;6;4;8;8;3;12;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;11;2;30665.16665;0;0;5256.414592;7826.0981838;0;0;0;43747.679426;0;0;0;1
1;170;08;08606;03910001;040080656;13873000;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;125133.3739;1;2;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;2;0;1;54772.048234;;;1;;;1;;;;1;;;;3;2;;1;;;;;;;;1;;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;3;2;0;0;1;1;13;2;0;2;9;3;10;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;2;1;1;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;1;;;;;;2;2;0;0;0;0;12;2;56619.458074;0;482.09202184;44333.831906;23697.991895;0;0;0;125133.3739;1;0;0;1
1;170;08;08606;03920001;040080654;13873000;;6;1;2;1;1;2;2;1;3;3;;;;;;;1;124703.24596;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;61565.749843;;;1;;;1;;;;1;;;;3;2;;1;;;;;;;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;9;6;2;0;1;1;30;6;8;6;10;7;17;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;1;1;0;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;116;1;61565.749843;0;0;43169.541904;19923.830626;0;44.123591493;0;124703.24596;1;0;0;1
1;170;08;08606;03930001;040081046;08606008;;6;2;2;1;1;2;2;1;1;1;;;;;;;1;135830.69132;2;2;;;;;;;;;;;;;;;;;;2;1;23219.917574;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;1;1;0;0;0;0;0;;;1;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;4;2;23219.917574;0;0;88435.275499;24175.498243;0;0;0;135830.69132;0;0;0;1
1;170;08;08606;03930001;040081104;08606014;;7;1;1;2;1;2;2;1;2;2;;;;;;;99;36722.116518;1;2;1;0;1;1;0;;1;0;1;0;0;1;1;0;0;1;0;1;2;0;2;0;;;;;;;;;;;;;;;2;1;1;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;1;;;;;;;1;;1;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;40;2;3141.9273925;0;3078.332402;30501.856723;0;0;0;0;36722.116518;1;0;0;1
1;170;08;08606;03940001;040080668;08606008;;6;1;2;1;1;2;2;1;3;2;;1;;;;;7;171496.1017;2;2;;;;;;;;;;;;;;;;;;1;1;79911.341836;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;2;79911.341836;0;0;54955.813483;30187.896123;0;0;6441.0502563;171496.1017;0;0;0;1
1;170;08;08606;03950001;040080657;08606008;;6;1;1;1;1;1;2;1;3;2;1;;;;;;1;129829.48572;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;43368.48132;;;1;;;1;;;;1;;;;12;2;;;;;;;;1;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;1;1;0;0;0;0;5;2;0;0;3;2;1;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;7;2;43368.48132;0;0;57324.826094;29136.178302;0;0;0;129829.48572;0;0;0;1
1;170;08;08606;03950001;040080894;08606014;;6;1;1;1;1;1;2;1;4;4;;;;;;;1;11323.975176;2;2;;;;;;;;;;;;;;;;;;1;2;0;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;9;0;0;0;9306.7906518;2017.1845247;0;0;0;11323.975176;0;0;0;1
1;170;08;08606;03957469;040080895;08606014;;7;1;1;1;1;1;2;1;3;3;;;;;;;99;16483.779829;2;2;;;;;;;;;;;;;;;;;;1;1;12836.700108;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;4;2;2;0;0;0;10;3;1;0;6;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;1;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;1;;;1;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;2;12836.700108;0;0;3647.0797212;0;0;0;0;16483.779829;0;0;0;1
1;170;08;08606;03960001;040080658;13873000;;6;1;2;1;1;1;2;1;2;2;;;;;;;1;126770.50898;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;7862.5301417;;;1;;;;;;;1;;;;12;2;;;;;;;;1;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;1;1;;1;4;0;2;1;1;2;29;3;3;2;21;10;19;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;2;0;0;0;2;0;0;0;0;0;;;;;;2;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;8;2;7862.5301417;0;0;76435.560522;42198.370452;0;274.04786309;0;126770.50898;1;0;0;1
